"word" "definition"
"흰뺨-검둥오리" "오릿과의 새. 몸의 길이는 60cm 정도이며, 어두운 갈색이다. 부리는 검은색, 그 끝은 누런색이고 다리는 선명한 주황색이며 머리는 담색, 배는 검은 갈색이다. 물가의 풀밭, 대밭 따위에 둥지를 튼다. 우리나라 전역에서 번식하는 텃새로 동남아시아 특산종이다. (Anas poecilorhyncha)  "
