"word" "definition"
"십-여시" "법화경에서, 모든 존재의 있는 그대로의 참다운 모습을 열 가지의 여시(如是)로서 파악하려 한 것. 상(相), 성(性), 체(體), 역(力), 작(作), 인(因), 연(緣), 과(果), 보(報), 본말구경(本末究竟)이다."
