"word" "definition"
"구-도독부" "고구려 보장왕 27년(668)에 당나라가 고구려를 멸망시킨 후 설치한 9개의 도독부. 신성(新城), 요성(遼城), 가물(哥勿), 위락(衛樂), 사리(舍利), 거소(居素), 월희(越喜), 거조(去朝), 건안(建安)을 이른다."
