"word" "definition"
"루소" "프랑스의 화가(1844~1910). 소박한 화풍으로 민중의 생활과 교외 풍경을 그렸는데, 열대의 풍물을 그린 회상적 정경은 시정과 환상에 넘쳐 초현실주의의 경향을 보였다. 작품에 , ,  따위가 있다."
