"word" "definition"
"들-현호색" "현호색과의 여러해살이풀. 줄기는 높이가 15cm 정도이고 여러 대가 뭉쳐나며, 땅속줄기가 옆으로 뻗고 거기에 덩이줄기가 생겨 번식한다. 잎은 어긋나고 세 쪽 겹잎으로 작은 잎은 타원형, 달걀 모양 또는 도란형이다. 4월에 붉은 자주색 꽃이 총상(總狀) 화서로 피고, 열매는 삭과(蒴果)를 맺는다. 덩이줄기는 약재로 쓰인다. 우리나라 특산종으로 밭이나 들에 저절로 나는데 우리나라 각지에 분포한다. ≒꽃나물. (Corydalis ternata) "
