"word" "definition"
"뇌하수체^앞엽^호르몬" "뇌하수체의 앞엽에서 분비되는 호르몬을 통틀어 이르는 말. 성장 호르몬, 생식샘 자극 호르몬, 갑상샘 자극 호르몬, 부신 겉질 자극 호르몬, 황체 형성 호르몬 따위가 있다. ≒뇌하수체 전엽 호르몬."
