"word" "definition"
"시왕" "저승에서 죽은 사람을 재판하는 열 명의 대왕. 진광왕, 초강대왕, 송제대왕, 오관대왕, 염라대왕, 변성대왕, 태산대왕, 평등왕, 도시대왕, 오도 전륜대왕이다. 죽은 날부터 49일까지는 7일마다, 그 뒤에는 백일ㆍ소상(小祥)ㆍ대상(大祥) 때에 차례로 이들에 의하여 심판을 받는다고 한다. ≒십대왕ㆍ십왕ㆍ제왕03(諸王)「2」."
