"word" "definition"
"오플래허티" "아일랜드의 소설가(1896~1984). 제일 차 세계 대전과 아일랜드 혁명 운동에 참가하였으며, 아일랜드 농민의 비참한 생활상을 사실적으로 묘사하였다. 작품에 , ,  따위가 있다."
