"word" "definition"
"바르뷔스" "프랑스의 소설가ㆍ시인(1873~1935). 평화와 인간 해방을 지향하는 ‘클라르테(clarté) 운동’을 지도하였고, 인도주의의 입장에서 비참한 민중의 생활이나 전쟁의 비극을 묘사하였다. 작품에 , ,  따위가 있다."
