"word" "definition"
"그랜빌바커" "영국의 연출가ㆍ배우ㆍ극작가(1877~1946). 셰익스피어의 극을 본래의 모습대로 상연할 것을 주장하였다. 작품에 희곡 , , 저서에 ≪셰익스피어 서론≫이 있다."
