"word" "definition"
"글린카" "제정 러시아의 작곡가(1804~1857). 러시아 국민의 생활, 역사, 시정(詩情)을 서구적 수법으로 표현하여 국민 음악파의 시조라 불린다. 작품에 오페라 , 관현악곡  따위가 있다."
