"word" "definition"
"스라소니" "고양잇과의 동물. 살쾡이와 비슷한데 몸의 길이는 1미터 정도이며, 잿빛을 띤 적갈색 또는 잿빛을 띤 갈색에 짙은 반점이 있다. 앞발보다 뒷발이 길고 귀가 크고 뾰족하다. 토끼, 노루, 영양 따위를 잡아먹는데 나무를 잘 타고 헤엄을 잘 친다. 깊은 삼림에 사는데 한국 북부, 몽골, 러시아 시베리아ㆍ사할린, 중국, 중앙아시아, 북아메리카, 알프스 이북의 유럽 등지에 분포한다. ≒만연03(獌狿)ㆍ추만03(貙獌)ㆍ토표01(土豹). (Felis lynx cervaria)"
