"word" "definition"
"모스크바^협정" "1945년 12월에 모스크바에서 열린 미국ㆍ영국ㆍ소련 삼국 외상 회의에서 맺은 협정. 제이 차 세계 대전의 전후 처리를 위하여 한국의 신탁 통치, 극동 위원회의 설치, 중국의 통일 촉진, 루마니아의 자유 선거, 원자력 위원회의 설치 따위를 내용으로 하고 있다."
