"word" "definition"
"시계-꽃" "시계꽃과의 여러해살이 덩굴풀. 덩굴손으로 다른 것을 감으면서 4미터 정도 자라며, 잎은 어긋나고 손 모양으로 깊게 갈라진다. 여름에 꽃이 위를 향하여 피고 열매는 참외 모양의 노란 액과(液果)이다. 꽃, 열매, 뿌리, 잎은 약용하고 열매는 식용하기도 한다. 관상용이고 브라질이 원산지로 전 세계에 약 400종이 있다. ≒서번련(西蕃連)ㆍ시계초ㆍ시계풀. (Passiflora caerulea)"
