"word" "definition"
"청서" "다람쥣과의 하나. 몸빛은 잿빛 갈색이며 네 다리와 귀의 긴 털은 검은색이다. 종자, 과실, 나뭇잎 따위를 먹고 가을에는 땅속에 먹이를 저장한다. 임신 기간은 35일이며 한 배에 5마리의 새끼를 낳는다. 한국, 시베리아, 유럽, 일본 등지에 분포한다. ≒청설모「1」. (Sciurus vulgaris coreae)"
