"word" "definition"
"윤-극영" "동요 작가(1903~1988). 일본 우에노(上野) 음악 학원을 졸업하였으며, 우리나라 동요와 동시의 선구적 역할을 하였다. 작품에 동요 , ,  따위의 500여 곡과 동시 100여 편이 있다."
