"word" "definition"
"기동-반" "해군에서, 군함의 방향ㆍ속도ㆍ시간 따위를 가늠하는 데 쓰는 기구. 진형(陣形)을 이루고 있는 각 군함의 상대 운동과 상대 속도를 재어 자기 배의 방향, 속도 따위를 유지하게 하는 데 쓴다."
