"word" "definition"
"사사" "수행하는 승려가 일상생활에 필요한 네 가지 물건. 침구, 의복, 음식, 탕약(湯藥)이다."
"사사" "공양하는 데 쓰는 네 가지 물건. 의복, 음식, 산화(散華), 소향(燒香)이다."
