"word" "definition"
"밀-복" "참복과의 열대성 바닷물고기. 검복과 비슷한데 몸의 길이는 35cm 정도이며, 꼬리자루 부분이 가늘고 길다. 등 쪽은 회청색 또는 감람색, 배 쪽은 은백색이다. 배지느러미는 없고 등지느러미, 가슴지느러미, 배 쪽에 작은 가시가 있다. 독은 전혀 없으나 맛이 없어 식용하지 않는다. 한국, 일본, 필리핀, 동중국해, 동인도 제도 등지의 연해에 분포한다. ≒은복01(銀鰒). (Lagocephalus lunaris)"
