"word" "definition"
"채니-기" "바다, 하천, 호수 따위의 바닥에서 진흙, 모래, 그 밖의 침전물 따위를 긁어내는 장치. 지하자원의 조사와 퇴적의 역사적 연구와 물 밑의 지질 연구 따위에 쓰며, 드레저식ㆍ코러식ㆍ진공식ㆍ주상식 따위가 있다. "
