"word" "definition"
"담배-취" "국화과의 여러해살이풀. 높이는 30~50cm이며, 잎은 넓은 달걀 모양 또는 넓은 타원형이고, 몇 개가 뿌리에서 뭉쳐난다. 7~8월에 붉은빛 갈색 꽃이 여러 개씩 모여 피고 열매는 수과(瘦果)를 맺는다. 우리나라 특산종으로, 산지(山地)에 자라는데 경상, 평안, 함북 등지에 분포한다. (Saussurea conandrifolia) "
