"word" "definition"
"연체동물-문" "후생동물의 한 문. 몸은 머리, 내장, 다리, 외투막의 네 부분으로 되어 있으며, 뼈가 없다. 근육이 풍부하고 대개 석회질로 덮여 있다. 물속에서 아가미로 호흡하고 모두 유성 생식을 한다. 배설 기관으로는 신관이 발달하였으며 모세 혈관이 없는 개방 혈관으로 심방과 심실을 갖춘 심장이 있고 정맥과 동맥이 있다. 굴족강, 다판강, 두족강, 복족강, 이매패강으로 나누는데 달팽이, 문어, 조개 따위가 있다. (Mollusca)"
