"word" "definition"
"채-만식" "소설가(1902~1950). 호는 백릉(白菱)ㆍ채옹(采翁). 소설 작품을 통하여 당시 지식인 사회의 고민과 약점을 풍자하고, 사회 부조리와 갈등을 사실적으로 묘사하였다. 작품에 , ,  따위가 있다."
