"word" "definition"
"라틴^아메리카^자유^무역^연합" "라틴 아메리카 여러 나라에 의하여 1961년 6월에 발족된 지역적 경제 통합 조직. 1980년까지 역내(域內)의 관세를 점차 철폐하고 역내의 무역 확대와 공업 부문의 상호 보완을 목적으로 하였다. 가맹국은 아르헨티나, 브라질, 칠레, 파라과이, 페루, 우루과이, 멕시코, 콜롬비아, 에콰도르, 볼리비아, 베네수엘라의 11개국이고 본부는 우루과이의 몬테비데오에 있다. 1981년에 라틴 아메리카 통합 연합으로 개편되었다."
