"word" "definition"
"제지^기계" "목재에서 종이를 만드는 데에 쓰는 기계를 통틀어 이르는 말. 거단기(鋸斷機), 박피기(剝皮機), 할목기(割木機), 선별기(選別機), 탈수기(脫水機), 포삭기(鉋削機), 초지기(抄紙機) 따위가 있다. ≒제지기02."
