"word" "definition"
"온대^몬순^기후" "계절풍의 영향을 받는 온대 기후. 여름에는 바다 쪽에서 불어오는 습한 계절풍으로 강수량이 많고, 겨울에는 대륙에서 불어오는 건조한 계절풍으로 강수량이 매우 적다. 한국을 비롯하여 동부 아시아, 인도 북부 따위에 널리 분포한다."
