"word" "definition"
"반-악" "중국 서진(西晉)의 문인(247~300). 자는 안인(安仁). 권세가인 가밀(賈謐)의 집에 드나들며 아첨하다가 뒤에 손수(孫秀)의 무고로 주살되었다. 미남이었으므로 미남의 대명사로도 쓴다. 작품에 망처(亡妻)를 애도한 가 유명하며 , ,  따위가 있다."
