"word" "definition"
"농-게" "달랑겟과의 게. 딱지의 길이는 2cm 정도, 폭은 3~4cm, 큰 집게발은 10cm 정도로 등 쪽이 푸른색을 띠고, 등딱지와 다리에 줄무늬가 있으며, 앞발에 붉은 갈색의 얼룩점이 많고 털이 없다. 등딱지는 앞이 넓고 뒤가 좁은 사다리꼴로 집게발의 하나는 훨씬 크고 하나는 다른 발보다도 작으며, 진흙 펄의 구멍 속에 산다. 한국, 일본, 중국, 인도, 호주 등지에 분포한다. ≒농해(籠蟹). (Uca arcuata) "
