"word" "definition"
"고대^사회" "인류의 역사를 원시 사회, 고대 사회, 중세 사회, 봉건 사회, 근대 사회의 다섯 단계로 나눌 때의 사회 형태 가운데 하나. 우리나라는 단군 시대부터 삼한 시대를 거치어 신라가 망하던 때까지를, 중국은 태초부터 진나라 때까지를, 서양은 태고로부터 게르만 민족의 대이동 때까지를 이른다."
