"word" "definition"
"백-다랑어" "고등엇과의 바닷물고기. 몸의 길이는 70cm, 몸무게는 6kg 정도이다. 등은 푸른빛을 띤 흰색이고 배는 은빛을 띤 백색이며, 가슴지느러미는 조금 길고, 식용한다. 한국의 남해ㆍ제주도, 인도양, 오스트레일리아 등지에 널리 분포한다. (Thunus tonggol)"
