"word" "definition"
"의영-고" "고려 시대에, 궁중에서 쓰는 기름, 꿀, 과일 따위의 공급ㆍ관리를 맡아보던 관아. 충렬왕 34년(1308)에 두었다."
"의영-고" "조선 시대에, 호조(戶曹)에 속하여 기름, 꿀, 후추 따위의 공급ㆍ관리를 맡아보던 관아. 태조 1년(1392)에 두었다가 고종 19년(1882)에 없앴다."
