"word" "definition"
"좌" "앉을 자리나 지위."
"좌" "『불교』부처, 보살, 제천(諸天)의 상(像)을 모시는 상좌(床座). 또는 승려들이 앉는 자리."
"좌" "집, 거울, 불상 따위를 세는 단위. "
