"word" "definition"
"달러^지역" "자국 통화를 미국 달러에 연계하여 통화 가치를 안정시키고 대외적인 모든 거래에서 미국 달러를 쓰는 지역. 미국, 미국의 속령, 필리핀, 볼리비아, 콜롬비아, 쿠바, 멕시코, 니카라과, 파나마 따위가 있다."
