"word" "definition"
"도기" "조선 시대에, 모임의 방명록으로 쓰인 장부. 서원이나 향교에서 제사를 지낼 때, 유생들이 자리하는 차례를 정하는 자료로도 쓰였다."
"도기" "조선 시대에, 성균관 유생이 식당에 들어간 횟수를 적던 일. 또는 그 장부. 유생들의 부지런한 정도를 파악하기 위한 것으로, 아침 저녁 두 끼를 1도(到)로 하여 50도가 되면 봄과 가을에 있는 과거에 응시할 수 있게 하였다. ≒반제04(泮製)「1」."
