"word" "definition"
"콜리지" "영국의 시인ㆍ평론가(1772~1834). 워즈워스와 함께 ≪서정 가요집≫을 발간하였으며, 낭만주의의 선구자가 되었다. 작품에 설화시 , , 평론  따위가 있다."
