"word" "definition"
"테르콤" "순항 미사일 유도 방법의 하나. 미사일에 장치한 컴퓨터에 미리 목표까지의 항로를 기억시킨 다음, 발사 후 레이더로 지형을 측정하여 궤도를 수정하는데, 아주 낮게 날아갈 수 있게 한다. "
