"word" "definition"
"염헌-집" "조선 중기의 문신 염헌(恬軒) 임상원(任相元)의 시문집. 25권까지는 모두 시가 수록되어 있고, 26권 이하는 소(疏), 차(箚), 계(啓), 논(論), 기(記), 서(序), 잡저(雜著), 비명(碑銘), 묘지(墓誌), 행장(行狀), 제문(祭文) 따위를 수록하였다. 35권 10책의 목활자본."
