"word" "definition"
"오색-딱따구리" "딱따구릿과의 새. 몸의 길이는 23cm 정도이며, 윗부분은 검은색에 흰색 얼룩무늬가 있고 뒷머리에 빨간색의 띠가 있다. 가슴, 배, 겨드랑이는 갈색을 띤 흰색 또는 연한 갈색이다. 한국, 일본, 중국, 시베리아, 유럽 등지에 분포한다. ≒적탁목. (Dendrocopos major) "
