"word" "definition"
"박정자-유고" "조선 숙종 때 박태한(朴泰漢)의 유고(遺稿)를 아우인 박사한(朴師漢)이 편찬한 책. 학칙(學則), 치법(治法), 장소(章疏), 서독(書牘), 부(賦), 시(詩), 서(序), 설(說), 제문(祭文), 잡저(雜著), 과제(科製), 독서차기(讀書箚記), 부록(附錄) 따위가 수록되어 있다. 15권 10책의 목활자본."
