"word" "definition"
"선위" "조선 세종 때의  열다섯 곡 가운데 셋째 곡. 한문 가사 4언으로 되어 있다. 제향의 아헌(亞獻)과 종헌(終獻) 때에 탁정(濯征) 다음에 연주한다."
"선위" "조선 세조 때의  열한 곡 가운데 넷째 곡."
