"word" "definition"
"왕-실보" "중국 원나라의 극작가(?~?). 이름은 덕신(德信). 실보는 자. 애정 심리 묘사에 뛰어나고 필치가 청려(淸麗)하고 낭만이 넘치는 최고의 원곡(元曲) 작가이다. 작품에 , , 가 있다."
