"word" "definition"
"박-인로" "조선 선조 때의 문인(1561~1642). 자는 덕옹(德翁). 호는 노계(蘆溪)ㆍ무하옹(無何翁). 임진왜란 때에 전공을 세웠으며, 병사들을 위로하기 위하여 를 지었다. 벼슬에서 물러난 뒤에 오직 시작(詩作)에 전념하여 , ,  따위의 가사 작품과 시조 60여 수를 남겼다."
