"word" "definition"
"재선거-하다" "다시 선거를 실시하다. 선거의 전부나 일부에 대한 무효 판결이 있을 때에, 당선인이 임기 개시 전에 사망하거나 사퇴할 때에, 선거 소송이 무효로 되었을 때에, 선거 결과 당선인이 없을 때에 다시 실시한다. 지역구 국회 의원, 지방 의회 의원, 지방 자치 단체의 장인 경우, 전년 10월 1일부터 3월 31일까지의 사이에 선거가 확정되었을 때에는 4월 중 마지막 수요일에 하고, 4월 1일부터 9월 30일까지의 사이에 선거가 확정되었을 때에는 10월 중 마지막 수요일에 한다. ≒재선하다「2」."
