"word" "definition"
"중인^협정" "1954년 4월에 티베트와 인도의 통상ㆍ교통에 관하여 중국과 인도가 조인한 협정. 영토ㆍ주권의 상호 존중, 상호 불가침, 내정 불간섭, 평화 호혜, 평화 공존 등 이른바 평화 오 원칙을 중심으로, 무역은 두 나라가 지정한 장소에서 행할 것, 라마교ㆍ힌두교ㆍ불교의 순례 코스를 지정할 것 따위의 내용으로 되어 있다."
