"word" "definition"
"카로사" "이탈리아 태생의 독일 소설가ㆍ시인ㆍ의사(1878~1956). 자서전적이고 종교적인 작품을 발표하여 괴테의 휴머니즘을 계승한 작가로 평가된다. 작품에 , ,  따위가 있다."
