"word" "definition"
"십이^월건" "십이지(十二支)를 일 년 열두 달에 짝 지어 놓은 것. 음력 1월은 인(寅), 2월은 묘(卯), 3월은 진(辰), 4월은 사(巳), 5월은 오(午), 6월은 미(未), 7월은 신(申), 8월은 유(酉), 9월은 술(戌), 10월은 해(亥), 11월은 자(子), 12월은 축(丑)과 짝 짓는다. 단, 윤달이 있을 때는 차례를 위로 올린다."
