"word" "definition"
"갖풀구조" "판재나 합판 조각을 아교풀로 이어 붙여서 보, 기둥, 아치, 라멘, 곡면판을 만든 구조. 작은 단면으로도 큰 치수의 단면을 가진 구조를 만들 수 있으므로 큰 경간(徑間)에 효과적으로 쓴다."
