"word" "definition"
"산-용담" "용담과의 여러해살이풀. 높이는 10~25cm이며, 잎은 마주나고 밑부분은 줄기를 감싼다. 8~9월에 담황색 바탕에 푸른 녹색 점이 있는 꽃이 피고 열매는 삭과(蒴果)를 맺는다. 한국, 일본, 북아메리카 등지에 분포한다. (Gentiana algida)"
