"word" "definition"
"재산략취죄" "남의 재산을 불법으로 빼앗거나 처분함으로써 성립하는 범죄. 재산을 훔치는 행위, 빼앗는 행위, 속이는 행위, 가로채는 행위 따위가 모두 포함된다."
