"word" "definition"
"슬래브^궤도" "자갈, 침목, 레일을 일체화한 콘크리트 직결 궤도의 하나. 보통의 철도 선로의 궤도 부분의 침목과 도상(道床)에 해당하는 부분에 철근 콘크리트의 슬래브를 깔고 그 사이를 시멘트 아스팔트로 굳히는 방식으로 만든 것이다."
