"word" "definition"
"종-요" "중국 삼국 시대 위(魏)나라의 대신ㆍ서예가(151~230). 자는 원상(元常). 조조를 도운 공으로 위나라 건국 후 태위(太尉)가 되었다. 해서(楷書)에 뛰어나 후세에 종법(鍾法)으로 일컬어졌으며, ,  따위가 법첩(法帖)으로 전한다."
