"word" "definition"
"바다마합" "조개의 하나. 껍데기는 두껍고 타원형이며, 겉면은 윤기가 나는 푸른 갈색 또는 보랏빛을 띤 갈색이고 진한 갈색 띠가 있다. 한국 두만강 하구 연안, 홋카이도, 사할린, 쿠릴 열도 남부 등지에 분포한다."
