"word" "definition"
"중강^개시" "조선 시대 압록강의 중강, 난자도(蘭子島)에서 봄ㆍ가을 두 차례 열었던 중국 명나라ㆍ청나라와의 공무역. 선조 26년(1593)에 조선에서 명나라에 요구하여 시작하였는데, 임진왜란 후에 중지하였다가, 인조 24년(1646)에 다시 열었고 숙종 26년(1700)에 중지하였다."
