"word" "definition"
"칠종-십이파" "고려 중기 이후에 나뉜 불교의 분파를 통틀어 이르는 말. 자은종, 화엄종, 도문종, 열반종, 소승종, 중도종, 신인종, 남산종, 총지종, 조계종, 천태법사종, 천태소자종이다."
