"word" "definition"
"팔공덕-수" "여덟 가지의 공덕을 갖추고 있는 물. 극락에 있는 못에 가득 차 있으며, 징정(澄淨), 청랭(淸冷), 감미(甘美), 경연(輕軟), 윤택(潤澤), 안화(安和), 제기갈(除饑渴), 장양제근(長養諸根)의 여덟 가지 공덕이 있다고 한다. 또 수미산을 에워싸고 있는 일곱 바다에도 이 물이 가득하다고 하는데, 이 물을 마시면 목이 부드러워지고 먹은 뒤에는 배 속이 편안하다고 한다."
