"word" "definition"
"극동^국제^군사^재판" "포츠담 선언에 따라 제이 차 세계 대전 때 일본의 주요 전쟁 범죄자를  처벌하기 위하여 국제적으로 행한 군사 재판소의 재판. 1946년에 연합국 최고 사령관의 명령으로 도쿄에 설치하여 미국, 영국, 중국, 소련, 캐나다, 오스트레일리아, 뉴질랜드, 프랑스, 인도, 필리핀, 네덜란드에서 11명의 재판관이 나와 일본 전범자(戰犯者) 도조 히데키(東條英機) 외 25명을 재판하였는데, 1946년 5월에 개정하여 1948년에 판결을 내렸다. ≒도쿄 재판."
