"word" "definition"
"수송^현상" "유체 속의 열전도, 점성, 확산 따위의 현상을 통틀어 이르는 말. 물체 속의 물질의 구성이나 운동 상태가 장소에 따라 다를 때, 그 다른 상태를 해소하기 위하여 에너지ㆍ운동량ㆍ전기량 따위가 이동하는 현상이다."
