"word" "definition"
"수검은줄점-불나방" "불나방과의 곤충. 몸은 검은 갈색이고 날개에는 검은 점들이 있다. 애벌레를 ‘뽕자지’라 하는데 뽕나무, 사과나무의 잎을 갉아 먹는 해충이다. ≒뽕자지부나비ㆍ뽕자지불나방. (Spilosoma imparilis)"
