"word" "definition"
"고인-돌" "큰 돌을 몇 개 둘러 세우고 그 위에 넓적한 돌을 덮어 놓은 선사 시대의 무덤. 북방식과 남방식이 있다. ≒돌멘(dolmen)ㆍ지석묘ㆍ탱석(撑石).  "
