"word" "definition"
"뿔-나비" "뿔나빗과의 곤충. 편 날개의 길이는 4.8cm 정도이며, 검은빛을 띤 갈색에 붉은 큰 점이 있다. 앞날개는 삼각형인데 네 개의 흰무늬가 있으며, 날개 뒷면은 누런빛을 띤 갈색이다. 아랫입술의 수염이 뿔처럼 앞으로 불쑥 나와 있다. 애벌레는 팽나무 따위를 해치며, 보통 한 해에 한 번 발생하고, 성충은 5월 무렵에 나타나 여름에 많이 볼 수 있으며, 그대로 겨울을 보낸다. 한국, 일본, 대만, 중국, 히말라야, 동남유럽 등지에 분포한다. (Libythea celtis)"
