"word" "definition"
"갈색참지렁이" "지렁이류의 벌레. 몸빛은 갈색 또는 연한 누런색이다. 환대는 제27~34  체절 부분에 있으며, 우윳빛이나 회갈색, 또는 밝은 갈색이다. 우리나라에 널리 분포한다."
