"word" "definition"
"십삼-불" "사람이 죽은 뒤 첫 이렛날부터 삼십삼 기(三十三忌)까지 열세 번의 공양 불사에서 매번 한 분씩 공양하는 불보살. 부동명왕, 석가여래, 문수보살, 보현보살, 지장보살, 미륵보살, 약사여래, 관세음보살, 대세지보살, 아미타여래, 아축여래, 대일여래, 허공장보살이다."
