"word" "definition"
"십이^대원" "약사여래가 수행할 때 세운 열두 가지 서원(誓願). 모든 사람에게 광명이 넘치고 모습이 원만하고, 모든 일이 생각대로 되며, 한없이 베풀고, 외도를 믿는 자는 불도로, 소승은 대승으로 이끌어 들이고, 청정한 수행을 하는 이가 삼취 정계(三聚淨戒)를 갖추며, 육체의 불구자들을 완전케 하고, 온갖 병을 없애고, 남자 몸을 받아 성불하며, 정견(正見)에 안립(安立)하고, 중생이 재난에서 벗어나며, 음식이 넉넉하고 불법을 들어 안락한 상태에 있으며, 가난한 이가 아름다운 옷 얻기를 바라는 것이다. ≒십이 상원."
