"word" "definition"
"도기-과" "조선 시대에, 일정한 도기(到記) 점수를 딴 성균관 유생에게 실시하던 과거. 대과(大科)에 해당하는 것으로, 중종 때 처음 실시하였다. 초시(初試)는 강경(講經)으로, 전시(殿試)는 제술(製述)로 보였다. ≒반제04(泮製)「2」."
